"","depth","Therm_con","rsq","ste","test"
"63",7.8783,31.4779307296907,0.220201223779463,0.00355581252754902,"2018_08_MLS"
"64",8.0048,63.0437742517775,0.0601193950295166,0.00373035753193901,"2018_08_MLS"
"65",8.1313,55.7533309212013,0.0822322545716957,0.00356400330458081,"2018_08_MLS"
"66",8.2578,45.1038812068997,0.11985680021724,0.00357351027416261,"2018_08_MLS"
"67",8.3843,29.5456158405695,0.238959328538663,0.00359263016937403,"2018_08_MLS"
"68",8.5108,17.9176341687536,0.474465247035747,0.00349366671255448,"2018_08_MLS"
"69",8.6373,11.0184418845989,0.706121538600122,0.00348247160822734,"2018_08_MLS"
"70",8.7638,7.36953901792708,0.788940305199335,0.0041744943629987,"2018_08_MLS"
"71",8.8903,5.6423875494409,0.866618855046161,0.00413555557739917,"2018_08_MLS"
"72",9.0167,5.05507155155302,0.876127828450249,0.00442424787897277,"2018_08_MLS"
"73",9.1432,4.90558411822634,0.900317647021541,0.00403444828011626,"2018_08_MLS"
"74",9.2697,5.39086350508928,0.869025280018614,0.00428334266278789,"2018_08_MLS"
"75",9.3962,6.40715852367514,0.863361477946081,0.00369307727942941,"2018_08_MLS"
"76",9.5227,9.00138715321638,0.779098540882236,0.00351849773647947,"2018_08_MLS"
"77",9.6492,11.7358568710441,0.748031472092291,0.00294145379206183,"2018_08_MLS"
"78",9.7757,13.1468499907291,0.640691400044981,0.00338806139608103,"2018_08_MLS"
"79",9.9022,15.9138314094559,0.59526761373899,0.00308188705739703,"2018_08_MLS"
"80",10.0287,19.2051874610988,0.472624568811562,0.0032714995846443,"2018_08_MLS"
"81",10.1552,16.9906896826115,0.500543915355398,0.00349687552496724,"2018_08_MLS"
"82",10.2816,18.5673417938425,0.490230988227939,0.00326663209040436,"2018_08_MLS"
"83",10.4081,17.6525868845407,0.508898193338225,0.00330998155856957,"2018_08_MLS"
"84",10.5346,20.2603046894254,0.492958649997673,0.00297737879813151,"2018_08_MLS"
"85",10.6611,15.8633794461581,0.593310131219245,0.00310426438746157,"2018_08_MLS"
"86",10.7876,7.58674400638372,0.750606902531143,0.00451901859018836,"2018_08_MLS"
"87",10.9141,3.35762578140275,0.934945823057058,0.00467278393362397,"2018_08_MLS"
"88",11.0406,2.19150661217855,0.949519019685334,0.00625796155766325,"2018_08_MLS"
"89",11.1671,2.09276737655663,0.962483547772274,0.00561121471799977,"2018_08_MLS"
"90",11.2936,2.15269873394066,0.946979593258485,0.00653779927198548,"2018_08_MLS"
"91",11.4201,1.97881538227883,0.960520929788318,0.00609380263748717,"2018_08_MLS"
"92",11.5466,1.85428088065534,0.958964200903497,0.00663541897197513,"2018_08_MLS"
"93",11.673,1.71727969235929,0.960381209156653,0.0070347937272318,"2018_08_MLS"
"94",11.7995,1.5446491986543,0.955052527365264,0.0083535825042713,"2018_08_MLS"
"95",11.926,1.42552658041818,0.957893830647807,0.00874787319821768,"2018_08_MLS"
"96",12.0525,1.42314401271767,0.952760394947783,0.00930627863903101,"2018_08_MLS"
